Date,Open,High,Low,Close,Adj Close,Volume
1995-06-01,4.687500,5.609375,4.671875,5.171875,4.272202,343552800
1995-07-01,5.171875,5.812500,5.000000,5.625000,4.646507,230389600
1995-08-01,5.625000,5.750000,5.125000,5.281250,4.362552,174376800
1995-09-01,5.312500,6.156250,5.218750,6.109375,5.046622,221251200
1995-10-01,6.046875,6.859375,5.921875,6.640625,5.485458,181280800
1995-11-01,6.640625,7.859375,6.640625,7.859375,6.492199,180029600
1995-12-01,7.828125,8.203125,7.328125,8.171875,6.750340,144188000
1996-01-01,8.125000,8.187500,7.015625,7.843750,6.479293,154803200
1996-02-01,7.953125,8.531250,7.546875,8.140625,6.724526,140200800
1996-03-01,8.203125,8.625000,7.500000,7.687500,6.350222,124085600
1996-04-01,7.906250,8.031250,7.187500,7.312500,6.040457,150142400
1996-05-01,7.296875,7.312500,6.421875,6.859375,5.688651,232193600
1996-06-01,6.843750,6.953125,5.984375,6.312500,5.235114,232252800
1996-07-01,6.312500,6.390625,3.750000,4.218750,3.498715,454084800
1996-08-01,4.218750,5.062500,4.218750,4.828125,4.004084,218077600
1996-09-01,4.781250,5.578125,4.750000,5.203125,4.315082,183451200
1996-10-01,5.218750,5.312500,4.390625,4.718750,3.913376,207697600
1996-11-01,4.734375,5.703125,4.593750,5.390625,4.470580,163060000
1996-12-01,5.390625,6.125000,5.296875,5.625000,4.664954,164327200
1997-01-01,5.625000,6.140625,5.328125,6.093750,5.053698,219912000
1997-02-01,6.078125,6.812500,5.656250,6.250000,5.183282,232063200
1997-03-01,6.250000,6.906250,5.953125,5.953125,4.937076,169038400
1997-04-01,5.968750,6.640625,5.468750,6.078125,5.040742,210190400
1997-05-01,6.046875,7.062500,5.828125,7.062500,5.887170,182250400
1997-06-01,7.031250,7.093750,6.437500,6.500000,5.418281,224578400
1997-07-01,6.484375,7.148438,6.250000,7.125000,5.939270,200517600
1997-08-01,7.101563,7.515625,5.984375,6.078125,5.066612,299404000
1997-09-01,6.125000,6.843750,6.000000,6.250000,5.209887,183918400
1997-10-01,6.265625,6.718750,5.304688,5.789063,4.825659,257248000
1997-11-01,5.898438,6.843750,5.843750,6.507813,5.424793,127433600
1997-12-01,6.562500,6.640625,5.718750,6.210938,5.177324,137199200
1998-01-01,6.218750,6.406250,5.820313,6.406250,5.340133,155367200
1998-02-01,6.609375,7.718750,6.406250,7.585938,6.323498,184812000
1998-03-01,7.500000,8.406250,7.492188,8.093750,6.746804,160348000
1998-04-01,7.937500,9.062500,7.937500,8.781250,7.347013,147722400
1998-05-01,8.718750,9.242188,7.562500,8.000000,6.693365,214053600
1998-06-01,7.937500,8.281250,7.656250,7.960938,6.660683,174688800
1998-07-01,8.015625,8.312500,6.828125,7.062500,5.908985,184197600
1998-08-01,7.062500,7.203125,3.695313,4.515625,3.778090,739741600
1998-09-01,4.523438,5.203125,4.312500,4.375000,3.660433,199913600
1998-10-01,4.312500,5.484375,4.171875,5.375000,4.497103,225876800
1998-11-01,5.375000,6.328125,5.328125,5.640625,4.719345,166582400
1998-12-01,5.500000,6.187500,5.195313,5.382813,4.503641,189002400
1999-01-01,5.468750,6.062500,4.929688,5.593750,4.680126,169062400
1999-02-01,5.593750,6.187500,5.195313,6.164063,5.157290,163666400
1999-03-01,6.156250,6.835938,6.140625,6.578125,5.503726,146853600
1999-04-01,6.546875,7.101563,5.585938,7.015625,5.897482,234817600
1999-05-01,7.000000,8.343750,6.890625,7.289063,6.127341,171500000
1999-06-01,7.164063,8.750000,7.078125,7.828125,6.580487,173436000
1999-07-01,7.890625,8.335938,6.890625,7.625000,6.409736,125733600
1999-08-01,7.625000,8.015625,6.906250,7.601563,6.390033,146729600
1999-09-01,7.726563,8.046875,6.007813,6.085938,5.115969,188060800
1999-10-01,6.085938,6.710938,4.921875,6.460938,5.431200,297471200
1999-11-01,6.625000,7.312500,6.218750,6.492188,5.457470,183698400
1999-12-01,6.421875,7.046875,6.117188,6.640625,5.582249,116222400
2000-01-01,6.640625,7.851563,6.531250,6.625000,5.569115,181327200
2000-02-01,6.687500,8.085938,6.312500,6.390625,5.372093,221531200
2000-03-01,6.390625,7.460938,5.796875,7.453125,6.265254,158871200
2000-04-01,7.421875,8.718750,7.218750,8.335938,7.038100,142981600
2000-05-01,8.257813,9.906250,7.531250,9.320313,7.869220,250012000
2000-06-01,9.304688,11.125000,9.062500,10.718750,9.049931,194465600
2000-07-01,10.679688,11.492188,9.765625,10.226563,8.634374,175766400
2000-08-01,10.164063,11.984375,10.164063,11.814453,9.975044,148653600
2000-09-01,11.875000,12.640625,11.210938,12.343750,10.421932,142048800
2000-10-01,12.375000,14.625000,12.156250,13.671875,11.543280,240513600
2000-11-01,13.679688,15.054688,13.031250,14.664063,12.380990,244269600
2000-12-01,14.648438,15.859375,14.226563,15.343750,12.954857,167978800
2001-01-01,15.375000,15.546875,12.625000,14.102500,11.906859,185183600
2001-02-01,14.200000,16.090000,13.242500,14.807500,12.502097,170886400
2001-03-01,15.000000,15.500000,12.637500,14.815000,12.508430,180980800
2001-04-01,14.815000,16.850000,14.125000,16.370001,13.850960,184212000
2001-05-01,16.137501,16.575001,13.125000,14.375000,12.162951,287207600
2001-06-01,14.312500,15.872500,13.875000,15.437500,13.061954,153806400
2001-07-01,15.495000,17.000000,15.250000,16.855000,14.261319,135149600
2001-08-01,16.500000,17.500000,15.687500,17.014999,14.396707,125608800
2001-09-01,17.014999,17.250000,14.700000,16.625000,14.066717,156604800
2001-10-01,16.629999,17.434999,16.377501,16.437500,13.908069,173462400
2001-11-01,16.612499,18.049999,15.605000,17.862499,15.113789,151762000
2001-12-01,17.632500,18.200001,16.952499,17.692499,14.969944,133357200
2002-01-01,17.500000,18.700001,17.129999,18.587500,15.727224,137879600
2002-02-01,18.590000,18.937500,17.950001,18.122499,15.333779,114906800
2002-03-01,18.150000,19.200001,16.962500,19.105000,16.165087,148961200
2002-04-01,19.000000,22.420000,18.782499,21.952499,18.604424,199468000
2002-05-01,22.225000,22.934999,21.375000,22.700001,19.237925,164766000
2002-06-01,22.500000,24.472500,21.900000,22.887501,19.396830,212839600
2002-07-01,23.200001,24.075001,20.370001,21.915001,18.572645,304143600
2002-08-01,21.837500,23.187500,20.512501,22.087500,18.718840,164990800
2002-09-01,21.992500,23.352501,21.007500,21.805000,18.479429,156849600
2002-10-01,21.887501,25.250000,21.799999,22.737499,19.269703,254152000
2002-11-01,22.737499,24.025000,18.760000,20.362499,17.256922,337833600
2002-12-01,20.462500,21.180000,19.067499,20.875000,17.691257,196893200
2003-01-01,20.877501,21.977501,20.250000,21.975000,18.623499,190502400
2003-02-01,21.977501,22.187500,19.600000,20.725000,17.564142,184301200
2003-03-01,20.825001,23.172501,20.547501,22.917500,19.422256,166294800
2003-04-01,22.917500,23.777500,22.049999,23.032499,19.545856,225303200
2003-05-01,23.032499,24.555000,22.362499,23.985001,20.354160,169499200
2003-06-01,24.017500,26.334999,23.424999,25.125000,21.321589,147963600
2003-07-01,25.125000,28.125000,23.625000,26.045000,22.102333,151816600
2003-08-01,26.049999,26.700001,23.754999,24.715000,20.973652,119972400
2003-09-01,24.750000,25.490000,23.950001,25.160000,21.351288,103746800
2003-10-01,25.160000,27.820000,24.750000,25.440001,21.588907,150185600
2003-11-01,25.650000,27.450001,23.790001,26.950001,22.870327,128575800
2003-12-01,27.025000,29.334999,26.275000,29.090000,24.686375,96614000
2004-01-01,29.525000,30.500000,27.725000,30.440001,25.832008,118582000
2004-02-01,30.405001,31.150000,29.059999,31.000000,26.307230,114910800
2004-03-01,31.000000,32.250000,30.299999,32.220001,27.342562,113328600
2004-04-01,32.174999,34.250000,30.500000,30.740000,26.111364,157399800
2004-05-01,30.750000,32.660000,29.305000,32.625000,27.712530,141764400
2004-06-01,32.750000,33.000000,30.150000,31.125000,26.438385,116741200
2004-07-01,30.650000,33.049999,29.670000,31.450001,26.714455,181691400
2004-08-01,31.055000,33.080002,30.355000,33.064999,28.086279,99419800
2004-09-01,32.990002,37.375000,32.924999,36.869999,31.318344,111911000
2004-10-01,37.049999,37.595001,32.305000,36.200001,30.749243,215193400
2004-11-01,36.099998,42.174999,35.790001,41.424999,35.187485,138783800
2004-12-01,41.000000,44.380001,39.630001,44.014999,37.387493,128600000
2005-01-01,43.599998,44.970001,42.625000,44.450001,37.757000,114778400
2005-02-01,44.474998,45.945000,43.325001,45.580002,38.716854,100686000
2005-03-01,45.345001,48.325001,44.599998,47.689999,40.509132,109183000
2005-04-01,47.875000,49.875000,44.299999,47.255001,40.165527,160957400
2005-05-01,47.029999,49.575001,46.904999,48.580002,41.291740,130097300
2005-06-01,48.700001,53.639999,48.509998,52.139999,44.317657,107510900
2005-07-01,53.000000,54.500000,47.750000,52.299999,44.453629,157451800
2005-08-01,52.340000,53.380001,50.090000,51.500000,43.773663,90521300
2005-09-01,51.500000,56.660000,51.500000,56.200001,47.768539,111785700
2005-10-01,56.209999,58.400002,53.840000,57.889999,49.204990,118202500
2005-11-01,58.119999,61.650002,57.099998,59.860001,50.879440,119218600
2005-12-01,60.419998,64.610001,60.360001,62.139999,52.817383,115006400
2006-01-01,62.599998,62.930000,57.119999,59.419998,50.505451,156880900
2006-02-01,59.299999,59.889999,55.250000,58.230000,49.493984,99779000
2006-03-01,58.049999,58.459999,53.200001,55.860001,47.479557,163508300
2006-04-01,56.599998,56.599998,46.560001,49.740002,42.300358,293812400
2006-05-01,49.299999,50.220001,41.439999,43.959999,37.384895,346572100
2006-06-01,44.139999,47.369999,42.900002,44.779999,38.082253,146019700
2006-07-01,44.849998,51.939999,44.290001,47.830002,40.676056,156986800
2006-08-01,47.500000,52.080002,46.500000,51.950001,44.179832,104044700
2006-09-01,51.950001,52.840000,47.910000,49.200001,41.841145,94159600
2006-10-01,49.110001,52.610001,46.610001,48.779999,41.483978,200568400
2006-11-01,49.340000,50.000000,45.119999,49.080002,41.739082,171779800
2006-12-01,49.439999,54.459999,48.490002,53.730000,45.693592,136069000
2007-01-01,54.320000,56.290001,50.759998,52.259998,44.443447,133529600
2007-02-01,52.270000,54.950001,50.509998,52.180000,44.375423,110885100
2007-03-01,52.060001,57.099998,51.240002,52.970001,45.047256,230468300
2007-04-01,53.400002,55.900002,51.250000,53.060001,45.148499,193938900
2007-05-01,52.919998,55.320000,52.000000,54.770000,46.603542,146371700
2007-06-01,54.939999,55.470001,50.700001,51.139999,43.514797,133693700
2007-07-01,51.590000,54.099998,48.130001,48.430000,41.208870,174827500
2007-08-01,48.240002,50.470001,45.820000,50.009998,42.553280,203350500
2007-09-01,50.110001,50.750000,48.000000,48.430000,41.208870,139846900
2007-10-01,48.869999,49.980000,46.590000,49.150002,41.821518,195434000
2007-11-01,48.820000,55.000000,48.119999,55.000000,46.799255,170775100
2007-12-01,54.299999,59.459999,53.900002,58.200001,49.522129,146016500
2008-01-01,57.189999,57.860001,48.119999,50.840000,43.259518,191989500
2008-02-01,50.849998,51.029999,44.000000,46.480000,39.549618,156703700
2008-03-01,46.230000,47.369999,33.570000,34.360001,29.236774,293239400
2008-04-01,34.849998,38.330002,32.500000,32.630001,27.788956,226787000
2008-05-01,32.720001,35.770000,31.490000,34.209999,29.134542,257294200
2008-06-01,34.220001,34.419998,25.500000,26.250000,22.355499,309936900
2008-07-01,26.120001,28.969999,21.200001,28.080000,23.914000,357437500
2008-08-01,27.990000,33.490002,27.440001,30.450001,25.932386,174608600
2008-09-01,30.490000,31.389999,21.000000,25.389999,21.623096,203281600
2008-10-01,25.969999,25.990000,14.510000,23.730000,20.209370,305228000
2008-11-01,23.680000,24.490000,15.190000,21.010000,17.892921,196076300
2008-12-01,21.670000,27.309999,19.049999,26.600000,22.653580,182675600
2009-01-01,26.700001,30.250000,23.770000,28.330000,24.126911,197849000
2009-02-01,28.000000,30.250000,19.420000,19.650000,16.734688,289614500
2009-03-01,19.190001,22.889999,16.180000,20.930000,17.824787,343674000
2009-04-01,20.610001,26.100000,19.850000,23.520000,20.059824,289077700
2009-05-01,23.559999,29.690001,22.740000,26.600000,22.686712,205106600
2009-06-01,26.900000,28.430000,23.230000,24.980000,21.305040,278463500
2009-07-01,25.090000,29.709999,23.690001,28.059999,23.931913,234371800
2009-08-01,28.340000,30.000000,25.420000,28.000000,23.880749,193463900
2009-09-01,27.940001,29.879999,24.520000,25.040001,21.356211,264571800
2009-10-01,24.889999,26.799999,23.500000,25.950001,22.132334,308267500
2009-11-01,26.020000,29.740000,25.639999,28.670000,24.452177,189972900
2009-12-01,29.000000,33.250000,27.299999,30.480000,25.995899,333531300
2010-01-01,31.379999,36.070000,30.969999,33.000000,28.145170,278076300
2010-02-01,33.029999,34.299999,31.389999,33.860001,28.878647,218638400
2010-03-01,34.000000,35.160000,31.930000,32.669998,27.863712,262189500
2010-04-01,32.799999,34.000000,29.620001,30.309999,25.850914,290275300
2010-05-01,30.500000,30.740000,27.969999,29.070000,24.816116,200376300
2010-06-01,29.180000,31.799999,28.309999,28.400000,24.244165,235428300
2010-07-01,28.309999,31.719999,27.129999,30.450001,26.103277,184052600
2010-08-01,30.889999,33.790001,30.820000,31.719999,27.191977,175165600
2010-09-01,32.009998,35.939999,31.840000,35.110001,30.098061,160229900
2010-10-01,35.070000,37.950001,33.939999,36.049999,31.017849,171901700
2010-11-01,36.270000,37.500000,34.500000,36.520000,31.422239,180833400
2010-12-01,37.139999,38.060001,34.939999,36.110001,31.069481,159579700
2011-01-01,36.380001,42.439999,36.369999,41.049999,35.436321,162433900
2011-02-01,41.360001,44.330002,40.900002,42.580002,36.757103,125298200
2011-03-01,42.560001,45.750000,41.459999,45.200001,39.018803,121843800
2011-04-01,45.500000,49.400002,43.299999,49.230000,42.619991,136937300
2011-05-01,49.400002,51.459999,46.970001,48.950001,42.377575,158332700
2011-06-01,48.700001,52.639999,47.570000,51.580002,44.654449,165969400
2011-07-01,51.840000,53.500000,48.110001,49.630001,43.108112,148267000
2011-08-01,50.279999,50.360001,41.270000,47.520000,41.275391,231912900
2011-09-01,47.580002,51.240002,44.090000,46.119999,40.059357,178852800
2011-10-01,45.770000,50.000000,41.320000,47.990002,41.827690,181413500
2011-11-01,46.810001,48.880001,43.419998,48.770000,42.507545,144450500
2011-12-01,48.590000,51.709999,47.630001,50.680000,44.172268,132044300
2012-01-01,51.240002,54.180000,49.820000,51.790001,45.292336,156819300
2012-02-01,52.160000,56.160000,50.680000,55.750000,48.755508,132436700
2012-03-01,55.750000,59.430000,53.400002,58.939999,51.545280,139862700
2012-04-01,58.939999,59.709999,55.480000,56.150002,49.248875,134294800
2012-05-01,56.270000,57.419998,53.779999,55.770000,48.915577,115177500
2012-06-01,55.220001,60.750000,54.689999,58.500000,51.310059,165413900
2012-07-01,58.889999,59.310001,50.889999,51.090000,44.976017,165278500
2012-08-01,51.209999,55.029999,50.320000,54.299999,47.801872,120000500
2012-09-01,54.400002,56.750000,52.580002,55.410000,48.779030,133898300
2012-10-01,55.720001,58.290001,55.340000,56.000000,49.497646,107598600
2012-11-01,55.860001,57.240002,51.090000,54.389999,48.074577,137959500
2012-12-01,54.560001,55.820000,53.279999,54.240002,47.942013,94058200
2013-01-01,54.880001,56.689999,51.360001,55.209999,48.993435,161036700
2013-02-01,55.740002,58.259998,52.509998,53.450001,47.431606,120496500
2013-03-01,53.340000,57.310001,52.880001,57.209999,50.768227,109815200
2013-04-01,57.160000,63.950001,57.009998,59.930000,53.388885,157336600
2013-05-01,59.959999,64.900002,58.869999,62.630001,55.794182,119800600
2013-06-01,62.889999,66.190002,60.950001,65.480003,58.333122,103889300
2013-07-01,65.889999,73.660004,64.650002,72.849998,65.471390,116538400
2013-08-01,73.230003,73.669998,71.000000,71.739998,64.473839,70393400
2013-09-01,71.809998,75.879997,70.400002,71.610001,64.356987,88995300
2013-10-01,71.739998,75.489998,66.720001,68.260002,61.577332,154282100
2013-11-01,68.269997,74.989998,67.949997,74.480003,67.188385,77403500
2013-12-01,73.639999,75.540001,70.199997,75.300003,67.928108,87821400
2014-01-01,74.910004,77.330002,70.839996,72.279999,65.452324,111391100
2014-02-01,72.139999,77.709999,69.570000,77.269997,69.970963,100618500
2014-03-01,76.699997,83.320000,75.650002,81.989998,74.245102,104454400
2014-04-01,82.349998,83.050003,73.610001,75.040001,68.197121,112712300
2014-05-01,75.050003,79.739998,74.260002,79.629997,72.368553,73562500
2014-06-01,79.769997,82.540001,77.529999,81.750000,74.295250,75611400
2014-07-01,81.739998,87.239998,80.550003,81.050003,74.005241,87663600
2014-08-01,81.139999,87.230003,78.739998,86.680000,79.145882,69078600
2014-09-01,87.120003,88.849998,85.580002,86.250000,78.753242,67055400
2014-10-01,86.000000,95.669998,80.720001,95.010002,87.120758,108326400
2014-11-01,95.449997,99.419998,93.010002,98.629997,90.440155,68331900
2014-12-01,98.750000,104.000000,95.750000,101.089996,92.695885,82445400
2015-01-01,101.500000,114.320000,98.459999,106.250000,97.794792,100742400
2015-02-01,106.730003,116.580002,105.070000,113.629997,104.587502,76172000
2015-03-01,113.629997,123.760002,111.650002,118.290001,108.876656,83244700
2015-04-01,119.519997,122.320000,111.120003,111.400002,102.878006,86883100
2015-05-01,112.290001,121.849998,111.739998,120.209999,111.014038,72260800
2015-06-01,120.540001,124.110001,115.360001,122.000000,112.667107,106449200
2015-07-01,122.949997,126.050003,116.660004,121.400002,112.587868,95034600
2015-08-01,121.610001,126.209999,95.000000,115.699997,107.301605,84232500
2015-09-01,113.360001,125.120003,111.010002,116.010002,107.589119,94372800
2015-10-01,115.940002,125.989998,110.070000,117.779999,109.703125,105913800
2015-11-01,118.639999,119.949997,109.610001,112.709999,104.980812,82097600
2015-12-01,113.529999,121.089996,113.050003,117.639999,109.572716,76147300
2016-01-01,116.910004,117.889999,107.510002,115.160004,107.726097,88345100
2016-02-01,114.830002,122.260002,108.830002,119.099998,111.411743,72337900
2016-03-01,119.489998,131.100006,119.370003,128.899994,120.579132,70857500
2016-04-01,128.690002,135.110001,125.260002,131.679993,123.688011,71253100
2016-05-01,132.610001,134.750000,128.529999,133.669998,125.557251,55534400
2016-06-01,133.580002,141.309998,133.020004,141.199997,132.630234,76424000
2016-07-01,141.160004,144.479996,139.320007,143.199997,135.121353,71163700
2016-08-01,143.419998,144.160004,135.550003,136.050003,128.374771,50523900
2016-09-01,136.820007,141.779999,132.389999,140.000000,132.101883,67502400
2016-10-01,139.350006,146.360001,133.029999,141.330002,133.972687,82024500
2016-11-01,141.509995,159.759995,136.220001,158.320007,150.078232,96049600
2016-12-01,159.119995,164.000000,156.229996,160.039993,152.312744,76784500
